,TEXT,label
535,"Just got the car last week. Traded Porsche Cayenne base model. What a difference! Handling is superb. Very quiet and powerful. Much fun to drive. Superb nav system, easy to use. Bluetooth phone integration is very good and very useful. Have not pushed the car given that it is still being broken in. Pain finish is superb - silver metallic is a great choice. Did not like active steering - seems overly heavy. Glad my car does not have it. Enough road feel as is. car was delivered with two, hopefully, minor defects - driver's side heated seat control does not work and there is rattle around the steering column.",3
536,"I looked around for a car for almost 6months then I found my Accent! The price the payments and the insurance all fit perfect! I'm 20, live on my own and work full time and go to school! So money is tight but I never stop moving. I needed something cheaper, dependable, and good on gas. My little car is perfect! I can park anywhere and I love my XM. Oh and I had it out in the country for the first time the other day and it handle the gravel roads and bumps great.",4
537,"I traded in a sexy Maxima for a minivan and I love it. It is perfect for a family, has loads of room, is very comfortable, has great pick-up.",4
538,"I am going to write this for what it is, one of the least expensive cars on the market. I am really impressed for the price. With the first fill up, got 42 mpg. A/C, AM-FM stereo/CD with MP3 plug in. ABS, 15"" wheels, drives nice, plenty of power to weight. I bought a car that is much quieter then my Ranger XLT, gets better mpg then my RAV4 and is fun to drive. Unlike those who want all kinds of standard features, I am happy that they aren't loaded as I had a lot more choice in the price. I understand that I didn't buy a Lexus, I bought an economy car and am very happy with it. I look forward to years of Yaris miles.",3
539,"Great vehicle. Researched Ford Escape and all other small SUV's and the Patriot is the best value even if gas goes up to $5 a gallon. No need for you to repeat my research. Been getting about 21.5 mpg on the first tank mostly city driving though. Sharp vehicle, with really great handling, I can get it into tight spaces. Have your cake and eat it to with this SUV. Can't wait to see how it will perform in the snow.",4
540,Purchased the M35 with the technology package in July (08). For the most part it is a lovely car but it seems like it is missing some comfort items. It swallows gasoline instead sipping on it. The ride is nice and quiet and it has PLENTY of room inside and a ton of style outside.,3
541,This has got to be the best Honda that we've ever owned. The mileage is fantastic for an SUV-type vehicle and the space is great. The mileage compares to our old Honda Accord. Our new CRV is fun to drive and we love taking it out on the highway where it gives us about 32 mpg. We average about 25 mpg in town. Can't say enough about the great gas mileage and the fun it is to drive. Best economical car we've ever owned. Like it almost as much as our Mercedes 560SL ... almost.,4
542,This car keeps me laughing at all who spend a lot more on the luxury models as well as those whom have to use premium fuel. The Avalon has a limo like back seat which makes taking guest out with you a very flattering event as well as the pleasure and comfort of the ride. I use this car for both long business trips (300 mi+) and local. The mileage has been good for a bigger six (24 mpg avg). The ability for this car to get up and go is amazing. The manual shift mode is exciting with almost 300 ponies under the hood but yet refined enough for the wifes finest dress and black tie night out.,4
543,When driving the Yaris you feel like an ice skater gliding over the ice. I have only had the car for 4 days but I know it's the best purchase I've ever made. The gas mileage is awesome as a commuter this will come in handy!!!,4
544,"I finally own my dream vehicle. This RDX is beautiful. I picked the carbon bronze because not too many vehicles on the road are that color. The AWD is superb for handling in any situation. The turbocharged engine is very good for performance in passing and acceleration, better than some V6s. The interior is very comfortable with the adjustable driver seat and roomy enough second row. The satellite radio, 360-watt stereo system, dual climate, digital read-outs, and memory seats are all awesome for standard equipment. The fuel economy is respectable and premium gas is not a problem. This crossover is a 10 all the way around. Thanks Acura for another innovative, top-of-the-line vehicle.",4
545,"Great car. I bought it for the reputation, safety rating and gas mileage. Pros: drove from Los Angeles to Dallas and got 36 hwy and up to 46 when not using the A/C, very ?zippy? and fun to drive. Huge windshield allowing passenger to prop feet up on dash, adequate room inside and trunk. Cons: sometimes acts like it wants to stall when idling. Front brakes replaced at 22,000 miles (not covered by warranty). I was told this was due to driving in LA traffic which I believe; CD player died so entire audio system replaced 8 months after purchase (covered by warranty) and lots of road noise. Locked keys in car due to automatic locking system - very annoying!",3
