,TEXT,sentiment
526,"Im 63 so I wanted a cheap, basic, mileage car. I guess in my generation the basics are the basics. I don't need, cruise control, auto windows and all the rest. I did get air, stereo, power steering , five speed (dont need automatic). I also got gas mileage, that will come and go, though. I have gotten as low as 30.5 and as high as 39, it seems it's always this way, but this is honest mileage. Sticker mileage, brag mileage, and honest mileage. But the car is cute, rides good, mileage O.K. but it's NOT a turnpike cruiser with the goodies. I love it, 9.5 on a scale of 10. But over 40mph keep an eye on the speedo.",1
527,"This is my first GM product. I am a self-described Mustang nut. My last vehicle was a 2004 SVT Cobra vert Mystichrome package. I have been critical of Vettes since the late 1970s. My last Cobra impressed on me, again, how uninspired contemporary Vettes were. Then the Z06 came out. After test driving a used 2006 model, I was smitten! We bought our Z06 on June 30, 2007. I am convinced and converted from Ford ""faithfulness."" This is the performance car for under $100,000.00!",1
528,"This is my fourth Chevy truck (2 Silverados, 1 Tahoe previously). They just keep getting better. I have never had any problems with any of them. The Suburban is by far the best. I have the Z71 package and love it. It is great for our large family either around town or on longer trips. Now if I can just get my wife to get one. (She is still not confident driving such a large vehicle.) If you need a large SUV, this is a great one.",1
529,"I was not planning on purchasing a Vue. After seeing the quality and test driving it, I was very impressed. I didn't care for the gas mileage, but figured it was a trade off for the AWD and power for Maine driving. I opted out of the original Vue with the 4- cylinder engine. Please take the lack of power into consideration when making your final decision. But, true to their word, Saturn took my 4-cyl. back and put me in to a 6 cyl AWD. What a difference in vehicles. Overall, the Vue has been a pleasant vehicle for me to drive. I use this vehicle for business and drive it every day. When you drive past an older Vue, you'll be proud of how far along they've come.",1
530,"We are senior citizens and bought this car for the ease of getting in and out and wanted to sit up a bit higher when driving. This car surprised us with how much fun it is to drive. It is very smooth handling and so far great on gas, getting the 27 mpg it was said to get. It feels like you are driving a much smaller car. We had a Honda Accord before and this one handles much nicer believe it or not. You will not be sorry if you buy this car. You will love it.",1
531,"I purchased the SLT 4x2, Black, oh what an eye catcher! The first week I took it to work I was in the parking lot during lunch every day, because my co- workers wanted to see it in and out. I even get people asking me to take them for a test ride in my SUV! It handles beautifully and my husband was so impressed on the handling of my Nitro he bought his two weeks later. I get between 22 and 27 miles per gallon (highway miles) city 19 miles per gallon). I have 4 grandchildren and I can ride all of them with comfort (no fighting). They love it! I am so glad I held out on purchasing a vehicle before the Nitro.",1
532,"Love it so far. We tested similar foreign and domestic vehicles, and found the Sorrento to be the best value overall. It has everything we need for a family of four. The instrument panel has a clean look and the dashboard controls are simple and straightforward. The ride is quiet at all speeds, and so far is very comfortable in the seating area. For this size vehicle, the cargo area is adequate for everyday use, and the rear fold down seats are easy to operate. The powertrain is strong and easily accelerates even at highway speeds.",1
533,"This is my 3rd MDX, I have had a 2001, a 2005 and now a 2008. This is the Best Bang for the Buck SUV on the road. Looks great inside and out. Good performance, good handling, decent feul economy (16 mpg on mixed driving) for a 300 horsepower engine and all these vehicles have proved very reliable.",1
534,"I have owned 2 other Pontiacs. My 07 is the best car that I have driven. Plenty of horses, sporty but luxury at the same time. I sell cars for a living at a dealer and when ever we get them used I try to get people to buy this car. I believe they are worth every penny!",1
535,"Was looking for a car for the wife. Leaning towards the Liberty, liked the look etc. and great cash incentives right now. From what I had heard Compass had no go. Test drove the Liberty then the Compass. The minute I drove the Compass knew it was the car she would enjoy. SUV look, had plenty of get up and go, plus the ride was so much better than the Liberty. It was what she wanted and is a lot more than I expected. Only options we got were the automatic, Drivers Convenience Group (recommended), the E Package (power windows etc.), Yes Essentials premium seats (recommended). The car drives great, plenty of room, zips down the freeway. Everything we wanted and more for a great price.",1
536,"I was not too sure on this vehicle or the BMW 328. Once I found out that Mercedes eliminated Chrysler from producing their vehicles I felt much better. My vehicle was produced in Stuttgart Germany, which is great and this first run of C class vehicles were produced their also. If you wait too long you will get South African models which would make me guess on the labor quality. The ride is smooth and the acceleration is quick. The navigation and 12 speaker Harmon Kardon 7.1 audio is top notch. This is an all around great car with much more prestige than a BMW. Great job Mercedes.",1
